id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1193255871708647427,Sat Nov 09 19:55:44 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @inamoris: please fucking feed your cats responsibly. obese cats have a high chance of developing several types of cancer, diabetes, hea…",please fucking feed your cats responsibly obese cats have a high chance of developing several types of cancer diabetes hea…,"Sentiment(polarity=-0.05999999999999999, subjectivity=0.47250000000000003)",-0.05999999999999999,0.47250000000000003,en,0,0,swordofmoralta,,,inamoris,,
